index,title,version_name,rank,score,content
996235,台湾监狱超收犯人近20%导致拥挤拟扩建,milvus.bow.v7_6,10000,0.0,"东方网7月19日消息:据台湾今日新闻网报道,台湾行政机构负责人陈冲18日表示,截至今年6月底止,台湾各矫正机关超收比率达19.93%,法务部门规划以监所尚可利用的空间或空地,就地办理增建、扩建及改建,以提高监所收容额,请统计部门在财政许可范围内,尽量予以协助所需经费。陈冲是在主持“行政院”人权保障推动小组第20次委员会议,于听取“矫正机关超额收容解决对策分析”报告后做以上表示。他并要求“法务部”积极推动并落实执行短中长期因应对策,同时持续努力与“司法院”及其它“部会”积极协调,共同谋求纾缓犯罪人口增加的策略。"
923264,新华视点:“洋奶粉”凭啥一年四涨?,milvus.bow.v7_6,3,0.4182644486427307,"新华网上海7月29日电 题:“洋奶粉”凭啥一年四涨?记者周蕊、许晓青、陈爱平近期,包括多美滋、美赞臣在内的多个洋奶粉品牌再度被曝提价。这是部分洋奶粉一年来第四度调涨。洋奶粉究竟为何轮番涨价,成本上升、配方调整抑或是改换包装等涨价理由,站得住脚吗?记者对此进行了调查。“半年一涨”变“一季一涨”,洋奶粉“涨你没商量”近日,包括多美滋、美赞臣在内的多个洋奶粉品牌再度提高售价,配方微调或换个包装后,最高上浮达20%。对许多消费者来说,洋奶粉轮番涨价已不是新鲜事。仅过去一年间,部分洋奶粉价格“你方涨罢我登场”,价格一路走高。惠氏、雅培、美赞臣、雀巢等都跻身其中。今年以来,洋奶粉轮番涨价的频度越来越高。从过去的“半年一涨”,正在变为“一季度一涨”,涨幅也从一般的10%向20%甚至更高跃进。记者近日走访上海多家超市和母婴店发现,多美滋的“金盾”系列奶粉已经下架,被号称升级版的“优阶”系列取代。销售人员证实此次因“系列更换”而调涨的幅度在10%左右。客服人员说,公司在中国市场新推出的“优阶”系列婴幼儿奶粉,在配方上对“金盾”系列进行了分阶段强化营养。除了配方因素,更换新包装和原料价格上涨也是涨价理由。在位于上海徐汇区的一家沃尔玛超市内,新包装的“安婴儿”“安婴宝”系列比旧包装价格贵两成左右。而在淘宝商城红孩子旗舰店,美赞臣新包装的“安婴儿”A+婴儿配方奶粉1阶段400克盒装售价109.5元,相比旧包装的79.8元,提价幅度更是超过37%。“换个新包装就要涨两成?”上海白领李蕊感到很无奈。她的8个月大的宝宝因为上一轮的奶粉涨价刚换了美赞臣“安婴宝”2阶段奶粉。宝宝现在每周大概能喝2盒400克装的奶粉。“一涨价,一个礼拜奶粉钱就要多花40元。”“成本论”“配方说”层出不穷,涨价理由靠谱吗?洋奶粉屡屡提价,涨价理由无外乎四种:成本论、配方说、关税论以及更换包装说。消费者不禁要问,这些提价理由能不能站住脚?今年以来,国际市场显示,洋奶粉奶源价格连续下行。国际大包奶粉原料价格,从2011年七八月的3.9万元/吨开始回落,2012年一季度基本稳定在3.05万元-3.1万元/吨。上海海关数据也显示,关区6月份进口奶粉平均价格为每吨6236美元,下跌9.3%,继5月份后连续第2个月呈同比下跌态势。乳业专家王丁棉分析说:“奶业原料价格近期相对稳定,生产成本并不会涨太多。尽管销售和人工成本可能会略涨,但如果以此作为终端商品涨价的理由很牵强。”若奶源成本并非主因,那涨价的真正“推手”是新配方吗?据业内人士介绍,洋奶粉根据中国人的饮食习惯和体质添加维生素和矿物质等成分,这些相对奶粉本身而言其实微不足道。以微调配方为名加价,不靠谱。也有企业以奶粉进口关税问题为涨价托辞。但实质上今年年初关税回调,并不存在新负担。在洋奶粉涨价的四大理由中,仅剩下了“更换包装说”。记者查看新旧包装,除了盒子颜色深浅有所不同,产品外包装区别并不大,而其配方的表述仅有几处发生了细微改变。销售人员表示,尽管换了新包装,配方并没有改变,奶粉口感也完全相同。上海奶业行业协会副秘书长曹明是指出,洋奶粉“想涨就涨”的“底气”其实源于其对市场话语权和定价权的掌控。目前国内八成的高端奶粉市场被外资品牌占领,国产奶粉近年来份额相对萎缩。高价未必能买“放心”,企业自律是根本让一些中国消费者担忧的是,一方面是洋奶粉的屡次涨价,另一方面是近期频频曝光的质量问题。若高价不等于高质,那被骗受害的还是消费者。事实上,洋奶粉近年来在国内外市场上的品质表现并非“铁板一块”。一些洋品牌曾被消费者投诉“有虫”。产品污染被召回、含有福尔马林或微量放射性铯等问题,也都不时出现。"
931645,竞争加大/价格触底 14款中级车行情调查,milvus.bow.v7_6,10000,0.0,"【搜狐汽车沈阳站】近日,编辑从上海大众斯柯达辽宁通达4S店了解到,2012款昊锐全系优惠1万元(1.4T自动档车型含惠民补贴优惠3000元),近期购车再送价值3000元礼包,店内现车充足,颜色有黑色、灰色等,预订车型订金2万元,提车周期1至2个月左右。店内提供试乘试驾,详情请了解经销商,咨询电话:4008881212 转57170。具体优惠信息如下:注:上图为资料图片 与信息来源无关动力方面:斯柯达昊锐搭载了TSI涡轮增压直喷发动机,有1.4TSI、1.8TSI和2.0TSI三种排量,2.0升TSI燃油直喷涡轮增压发动机拥有147kw(200马力)的最大功率和280Nbm的峰值扭矩。保养方面:厂家提供的整车质保为2年或6万公里,新车行驶7500公里时进行首次保养经销商免费保养。昊锐的日常保养周期为5000公里。平均保养价格在700左右,大保养价格根据当时实际情况而定。编辑建议:斯柯达昊锐外形大气、沉稳,适合商务和家庭用车。2.0T这款型号EA888的发动机同时在多款大众旗下车型中使用,表现良好。昊锐在车内空间,操控动力和舒适度方面表现都不错,1.8T和2.0T配备6速自动变速箱,技术成熟可靠,是一款优质、均衡的中型车。(信息来源:沈阳信息员 遥远)温馨提示:提及 搜狐汽车 ,您将享受更优质的服务。声明:此价格为经销商个体行为,不代表全部经销商。由于市场价格变化多端,文中所报价格仅供参考。本文系搜狐汽车独家稿件,版权归搜狐汽车所有,未经许可,不得转载。一经发现,必将追究。敬请关注:文本导航第7页:2012款昊锐优惠1万元 现车较充足(责任编辑:赵春丽)分享到:本文相关推荐"
993637,"返利团购频现欺诈陷阱 谁来给虚拟经济""上笼头""?(1)",milvus.bow.v7_6,10000,0.0,"新华网上海6月25日电(杜放、郑拓、姚玉洁)近期,以购物佣金分成为卖点的返利网站、团购网站频频出现崩盘事件:浙江“万家购物”网、江西“太平洋直购网”等因涉嫌传销被关,济南团购网站“沃克网”、福州“百分百返利网”等负责人携款“跑路”。相关事件涉案总额已达数百亿元。从一拥而上到涉嫌违规,虚拟经济为何屡现争议?专家认为,一些经营平台面临返本销售、垫资运作等风险。商业模式创新必须遵守市场规则。监管部门及企业应明确经营界限,防止违法行为损害行业声誉。返利变传销团购忙“跑路”“购物返现金9%”“最高返利60元”……以网络购物可获商家“返利”为卖点的网站纷纷涌现。然而,个别网站打出“购物零消费”招牌的同时,资金链断裂和企业崩盘事件正在频发。6月12日,浙江“万家购物”网因涉嫌组织领导传销罪,被浙江省金华市相关部门关闭查处。19日,记者在该网站看到,其首页内容已变为“打击传销违法犯罪活动的通告”,敦促涉案人员投案。据相关部门数据,今年2月起,“万家购物”每天亏损约600万元,累计亏损超过6亿元。截至5月30日,该网站参与分红返利的累计负债可能高达287亿元,而公司账面资金仅有3亿元。类似的“资不抵债”案件并非个例。此前,山东省济南市公安局曾发出“微博追逃令”,追击团购网站“沃客网”负责人,涉案金额预计达数百万。据悉,该网站曾多次卷走团友大额现金,并拖欠员工工资。还有个别网站则由一次性购物返利,演变为要求被发展人员交纳“入门费”。河南等地法院已作出终审判决,认定名噪一时的“太平洋直购网”母公司行为已构成传销。"
950750,“御厨”披露元首饮食秘密 奥巴马讨厌吃甜菜根,milvus.bow.v7_6,10000,0.0,"据西方媒体25日报道,世界“御厨俱乐部”日前在欧洲举行了一年一度的年会,27名专门为世界各国总统、总理或国王烹饪美味佳肴的“御厨”齐聚巴黎,互相交流高级烹饪术。这些“御厨”们交流心得的同时,还披露了各国首脑饮食方面的秘密。世界“御厨俱乐部”是由法国商人吉尔斯·布拉加德在35年前创办的,该俱乐部的会员都是清一色的高级“御厨”,他们不仅要在厨艺上拥有独到的绝活,并且还必须是世界各国总统、总理或国王等政府首脑的现任或前任“御厨”。在食物中投毒是历代政治暗杀手段之一。布拉加德披露称,俄罗斯总统普京上台后,他担心遭人下毒,因此食用的每一道饭菜都必须由一名专职“试毒人”亲自检测是否有毒。据悉,普京的专职“试毒人”是一名拥有丰富毒药知识的可靠医生,普京对自己的食品安全非常重视,他享用的每一道饭菜,都必须先经这名医生仔细检测和品尝、确保绝对安全后才会食用。由于普京早年曾在德国工作的原因,他对德餐中的香肠、焖白菜和猪脚都情有独钟。此外,由于童年时期吃冰棍留下的美好印象,普京也喜欢吃冰淇淋。"
949627,俄南部洪灾已致144人死亡,milvus.bow.v7_6,1,0.5526041984558105,"据新华社莫斯科7月8日电(记者曹妍)俄罗斯内务部8日早晨公布的最新数据显示,俄南部克拉斯诺达尔边疆区因暴雨引发的洪灾已造成144人死亡。随着救援工作的展开,死亡人数有可能进一步上升。目前在医院接受治疗的受灾居民超过300人。洪灾致使该边疆区公路和铁路交通受到阻碍,但大水正在逐渐退去。"
917538,2.5L XL 豪华版 CVT 四驱,milvus.bow.v7_6,6,0.7765796780586243,2012款日产奇骏2.5L XL CVT四驱豪华版责任编辑:郑龙军
880899,￥2000,milvus.bow.v7_6,10000,0.0,"机身特性:消费,长焦,广角有效像素:1000万显示屏尺寸:3英寸光学变焦:10.7倍等效35mm焦距:28-300mm高清摄像:高清(720P)传感器尺寸:(1/2.3)英寸产品重量:约180g(仅机 更多参数>>"
1022215,女子重剑2号种子李娜不敌卫冕冠军 早早憾出局,milvus.bow.v7_6,10000,0.0,"在30日进行的伦敦奥运会女子重剑个人16进8的比赛中,世界冠军、中国队2号种子李娜以13-14不敌老对手、北京奥运会冠军德国美女海德曼,早早出局。对于李娜,有个中文绰号“小月”的海德曼表示:“我们交手过很多次,相互很了解,既是对手也是朋友。很不幸我们这么早就相遇了。”两人战成4-4后,海德曼打出一波6-2的攻击波,一举取得了13-10的领先。最后时刻,李娜奋起直追将分差缩小到13-14只差一分。但比赛时间只剩1秒,李娜飞身刺出一剑,随着海德曼的向后闪身,比分也定格在了这里。赛后李娜一言不发,眉头紧锁,不接受任何采访匆匆离开。赢了不说,输了不说,也许是复出带来的压力太大,30岁的“妈妈剑客”、世界冠军,少了一份久经沙场的淡定从容。北京奥运会取得第四名后,李娜就淡出赛场选择结婚生子,直至去年初才选择复出。在随后的击剑世锦赛中,李娜击败世界第一的小队友孙玉洁拿下首个个人赛的世界冠军,成为中国历史上唯一赢得过个人和团体世界冠军的剑手。"
988123,河北省首届卫生监督技能竞赛在石举行,milvus.bow.v7_6,1,0.5806751251220703,"本报讯(记者赵强 实习生魏雪婷)7月16-18日,由省卫生厅和省教科文卫工会组织的河北省首届卫生监督技能竞赛在石家庄举行。来自全省省、市、县共23个代表队参加了本次比赛。据悉,竞赛内容涵盖卫生监督执法知识和技能,包括医疗执法和传染病防治执法、学校卫生和环境卫生监督、职业卫生和放射卫生三个类别执法专业;卫生监督技术支撑知识和技能,分为食品安全风险监测、饮水监测检测、放射卫生个人剂量检测和职业病诊断与鉴定4个方面。"
1037749,底盘/车轮制动,milvus.bow.v7_6,10000,0.0,- 车辆基本信息厂商指导价: 经销商报价: 车厂: 级别: 车体结构: 长x宽x高(mm): 发动机: 变速箱: 官方最高车速(km/h): 工信部油耗(L/100km)(城市/市郊/综合): 官方0-100加速(s): 保养周期: 保修政策: 碰撞星级: 更多实测参数: - 车身长度(mm): 宽度(mm): 高度(mm): 轴距(mm): 前轮距(mm): 后轮距(mm): 整备质量(kg): 车身结构: 车门数(个): 座位数(个): 油箱容积(L): 行李厢容积(L): 最小离地间隙(mm): 最小转弯半径(m): 接近角(°): 离去角(°): 涉水深度(mm): - 发动机/变速箱发动机描述: 发动机型号: 排量(L): 汽缸容积(cc): 工作方式: 汽缸数(个): 汽缸排列形式: 每缸气门数(个): 气门结构: 压缩比: 最大马力(ps): 最大功率(kW/rpm): 最大扭矩(N·m/rpm): 升功率(kW/l): 燃料: 供油方式: 缸盖材料: 缸体材料: 缸径(mm): 行程(mm): 排放标准: 变速箱简称: 挡位个数: 变速箱类型: -驱动方式: 前悬挂类型: 后悬挂类型: 底盘结构: 前轮胎规格: 后轮胎规格: 轮毂材料: 备胎规格: 前制动器类型: 后制动器类型: 驻车制动类型: 分动器类型: 转向助力: 可调悬挂: 空气悬挂: 主动转向系统: 自适应巡航: - 安全装备驾驶座安全气囊: 副驾驶安全气囊: 前排侧气囊: 后排侧气囊: 头部气帘: 膝部气囊: 安全带未系提示: 自动防抱死(ABS等): 制动力分配(EBD/CBC等): 刹车辅助(EBA/BAS/BA等): 牵引力控制(ASR/TCS/TRC等): 车身稳定控制(ESP/DSC/VSC等): 主动刹车/安全系统: 自动驻车/上坡辅助: 陡坡缓降: 发动机电子防盗: 车内中控锁: 遥控钥匙: 无钥匙启动系统: 胎压监测装置: 零胎压继续行驶: 并线辅助: 全景摄像头: 夜视系统: - 车身功能手动天窗: 电动天窗: 电动双天窗: 全景天窗: 运动外观套件: 电动后舱/行李箱盖: 电动吸合门: - 车内功能真皮方向盘: 方向盘上下调节: 方向盘前后调节: 方向盘电动调节: 多功能方向盘: 方向盘换挡: 定速巡航: 行车电脑显示屏: 自发光仪表盘: HUD抬头数字显示: 倒车雷达: 倒车影像: 自动停车入位: 行李舱灯: 独立电源接口: 中控液晶屏分屏显示: - 座椅配置真皮/仿皮座椅: 运动座椅: 座椅高低调节: 腰部支撑调节: 肩部支撑调节: 驾驶席座椅电动调节: 副驾驶座椅电动调节: 后排座椅手动调节: 后排座椅电动调节: 电动座椅记忆: 前排座椅加热: 后排座椅加热: 座椅通风: 座椅按摩: 后排座椅整体放倒: 后排座椅比例放倒: 第三排座椅: 前座中央扶手: 后座中央扶手: - 多媒体配置单碟CD: 多碟CD系统: 单碟DVD: 多碟DVD系统: CD支持MP3/WMA: 外接音源接口(AUX/USB/iPod等): 扬声器喇叭数量(个): 音响品牌: 蓝牙/车载电话: 车载电视: 中控台液晶屏: 后排液晶屏: GPS导航系统: 内置硬盘: 车载信息服务: 人机交互系统(MMI/iDrive等): - 灯光配置氙气大灯: 日间行车灯: 前雾灯: 大灯自动开闭: 大灯随动调节: 大灯高度可调: 大灯清洗装置: 车内氛围灯: - 车窗及后视镜
915194,限购取消前房价难大涨? 部分业主开始盲目涨价,milvus.bow.v7_6,5,0.3917389512062073,"部分业主开始盲目涨价房报讯(记者唐颖豪)成交量的蹦高让二手房业主在今年首次作出“跳价”举动。“各分行经理交流后,一致感觉业主心思'活了',往年卖方市场才会出现的'跳价'现象,如今又相关公司股票走势现。 ”21世纪不动产上海锐丰松江大学城分行王守成经理调研后发现,普陀金沙江、松江大学城、闵行春申、浦东上南和碧云等板块,相继出现议价空间缩小、房价上涨。比如松江大学城板块内热门楼盘保利西子湾,两房均价1.45万元-1.5万元/平方米,若是楼层、采光均好的房源,业主肯定小幅跳价;浦东上南板块,6月至今老工房一室户均价2.2万元-2.3万元/平方米,前来咨询和买房的客户较5月增加10%左右,因看房热情高涨,业主惜售和“跳价”心态明显。比较夸张的是普陀金沙江板块,已经到意向谈判阶段,相继出现二手房业主变卦临时调价。这样的心急业主占一成左右。一位关注学区二手房达半年之久的伍小姐有些失落,因为她的购房目标恐怕要改变了。看中的宣化小区一套两居室,犹豫了半个月,结果单价上涨近1000元。“这速度也太快了点。 ”对于这一波涨价,一线中介工作人员表示,与具体房源有关系。像伍小姐这套房,学区房占了很大因素,但不可否认,二手房整体价格确实在调整。另一方面,前一阶段所谓的降价房、低价房,大部分有“硬伤”,或楼层低、或位置不好、或采光弱等,价格上当然也相对便宜。随着行情好转,低价房被消化,剩下的房源各方面条件都相对优越,价格也自然上升。还有一部分业主完全是“盲目涨价”,涨价原因主要是前段时间银行的“降息”政策。心急业主 “跟着银行政策走”,看房人稍一多,政策稍有松动,就不舍得低价卖房,总抱有卖高价的侥幸心理。“二手房成交仍然没有改变量价反向变化的状况,市场变化趋势仍然没有确立。 2012年前5个月的走势,无论是绝对量还是逐月变化几乎是2008年和2011年同期的翻版。而这两个年份的上海二手房市场皆是从下半年开始走低。 ”上海永庆房屋总经理陈史翎认为,限购、限贷的口子没有开,无论是开发商还是小业主都应该保持清醒头脑。"
914305,家长最关心的还是分数线,milvus.bow.v7_6,1,0.44646885991096497,"本报讯“我的孩子估了560分,报考西北师大能录取不?”“今年师大的录取分数线大约是多少?”6月18日,本报高考填报志愿热线4286666开通首日,就受到了广大考生家长的热捧。一个小时的时间,3部热线电话几乎被打爆,就家长们所关心的问题,西北师大招生科科长常国涛老师一一做了耐心细致的解答。"
1016381,金鸡百花奖增设微电影大赛 鼓励新人开拓新渠道,milvus.bow.v7_6,1,0.4798777997493744,"搜狐娱乐讯 7月29日,第21届中国金鸡百花电影节首届微电影大赛在北京举行了启动仪式暨大型新闻发布会,大赛主办方以及各界领导皆出席了本次启动仪式。本次“首届微电影大赛”是第21届中国金鸡百花电影节增设的竞赛单元,从今年5月份开始,微电影大赛的作品征集工作已正式展开,并将于8月30日后结束征集进入紧张的评选阶段。参赛作品应为剧情类短片,类型包括:爱情片、喜剧片、动作片、剧情片、恐怖片、科幻片、伦理片、励志片、歌舞剧;参赛作品时长应在2分钟--45分钟之间;影片需有完整的片头、片尾、唱词(中文简体)、主创人员名单等字幕信息(鼓励中英文字幕并置)。最终的评选结果将在9月27日举行的颁奖典礼上揭晓,获奖团队将有机会与影视明星共同参与微电影的拍摄。本次大赛以“百花齐放 '微'力无穷”为宣传口号,以“原创”、“跨界”、“力量”为核心精神,让更多有着电影梦想的年轻人通过本次大赛脱颖而出,展露自身才华。据金鸡百花电影节组委会负责人介绍:“首届微电影大赛与金鸡百花电影节将大力倡导文化与时尚的跨界合作,融汇国内国际电影资源,为电影事业原创新生代力量搭建一次前所未有的时尚与影视文化的汇聚。本次大赛将联袂展现电影原创、时装设计、创意演绎、品牌社交等多维艺术,成为'跨界微电影大师'、'跨界明星设计师'、'跨界原创大师'文化风潮的引领者。”大赛评选出的入围团队成员将穿着自己设计的服饰登场将成为本次大赛最大的时尚亮点。除此之外,多元化的媒体支持也为成为此次比赛的另一关注点。大赛还将打出一张瞄准高校人才的青春牌。将在全国范围内与300所高校青年进行互动,以此来吸引更多学生和年轻电影人参与到微电影创作和本次微电影大赛中。"
1020000,长江镇江段海轮侧翻自沉 2儿童遇难7人失踪,milvus.bow.v7_6,10000,0.0,"新华网南京7月11日电(记者王恒志)记者从镇江市海事局获悉,11日2时25分,在镇江港海轮锚地抛锚的“长庆16”号海轮发生侧翻自沉,24名船上人员全部落水,目前救起17人,其中2名儿童抢救无效死亡,其余7人仍在搜寻中。据了解,这艘失事海轮船长135米,总吨6695吨,本航次装载10168吨铁矿,上一港由马迹山开往镇江,11日凌晨在镇江港海轮锚地抛锚的该海轮发生侧翻,并沉入水中。事故发生后,镇江市海事局启动救助预案,调派4艘海巡艇、2艘打捞工程船、2艘大马力回转拖轮赶往事发水域,并联系扬州、泰州海事局派出海巡艇协助搜寻救助。"
975668,团队介绍及演出信息,milvus.bow.v7_6,10000,0.0,导演: 田沁鑫主演: 刘晓庆人物原型: 赛金花出品人: 刘忠奎联合出品人: 钟海 刘方平制作人: 李东演出信息北京 4月11日-15日北京保利剧院票价:100/180/280/380/480上海 4月19日-22日人民大舞台票价:200/300/400/500/600/800
951177,安卓视频播放器占领客厅困难多,milvus.bow.v7_6,2,0.3876637816429138,"消费者小严刚刚搬了新家,他决定买一台可以播放下载视频、能玩游戏、刷微博的安卓智能播放器,来作为自己客厅娱乐终端。不过在家电卖场跑了一圈以后,他却发现能够满足他要求的播放器寥寥无几,更多的还是只能下载、在线播放,无法自行安装程序的产品。记者走访后发现,在家电卖场中,智能播放器的品牌很少,当记者询问几位销售员,产品是否能够由消费者自己安装程序时,他们的反应几乎都是没听说过这种事情。在虬江路,记者好不容易找到了一家经营高清视频播放器生意多年的商家。他告诉记者,目前传统的视频播放器厂商几乎都有智能播放器产品,系统采用的是谷歌(微博)安卓2.2或者安卓2.3。“从去年年底就有产品出来了,销售情况和以前的非智能产品差不多。”翰骏电子科技(上海)有限公司去年9月在市场上就推出了其第一款智能播放器,该公司技术工程师许先生表示,“智能视频播放器的门槛并不太高,市场上能提供成熟硬件方案也就那么几家。”深圳市迈乐数码科技是老牌视频播放器厂商,该公司董事长赵能豪将视频播放器的发展划分成了三个阶段,“1.0模式—网络视频下载为主,现在安卓智能播放器是2.0模式,能提供网络数据交互分享、网络视频通讯、网络游戏等互动。”"
1009604,"在网上看到的,Z300安全碰撞视频,五星~~~",milvus.bow.v7_6,10000,0.0,"按照C-NCAP的碰撞标准Z300能获五星还是很值得鼓励的!而且据说这次是厂家主动提交的车辆测试的,应该是还是值得信任的。说实在的,现在基本都配备了ABS、气囊神马的安全配置,碰撞出来的效果都差不多,国产车的安全性也不亚于合资车,当然除了一些邪恶的厂家不愿意用好钢材。。。现场到店试驾的朋友来说说Z300的安全怎么样啊?当然车子安全不安全还得看实际碰撞事故。。。。不过这个大家都不愿看到~~~"
1028190,我要评价瑞麒G6,milvus.bow.v7_6,10000,0.0,"HI ,大家好!一直在使用G6,可以用一个字形容:爽 我是一个要求比较苛刻的人,在拿到G6以后我先后做了如下事情: 1,更换原车四条固特异三能轮胎,换成了固特异御乘 2.为原车进行全车隔音处理。 3.为整车贴膜,包括前档,后档,以及4门4.订做御马脚垫。 接下来大叔要为大家乘上的是如何与车内异响战斗。(事先说明:1.本人对G6很满意,其实不隔音之前G6除了发动机噪音之外,我都非常满意。可是通过隔音以后发动机噪音问题没有任何解决,可以说白花... 展开↓"
876704,神九残骸移送回京,milvus.bow.v7_6,10000,0.0,"本报讯(记者钱卫华)前天上午11点,在仔细清点后,封装在一部队的神九残骸被交给中国航天基金会移送回京留存。前天上午,在空中解体落地、事后被找回的14块神九残骸“躺”在一部队操场上。“找回来的约占总量的三分之一,重量为1吨多。”部队一名负责人说,其中最完整的要数整流罩的栅格翼,一共有4块,找回来3块。前天,这些残骸被移交回京,整个过程由北京方正公证处两名公证员进行了保全公证,对交接物品作了统一拍照、编号和记录。"
964512,智能手机使用调查:通话仅列常用功能第五位,milvus.bow.v7_6,1,0.43079885840415955,"每天上网冲浪玩游戏约占两小时,打电话仅12分钟手机最初作为移动通话设备而诞生,随着智能手机日益普及,手机已经不仅是电话,更是上网设备、游戏机和音乐播放器。英国一项调查结果显示,人们一天用手机上网、玩游戏、听音乐等大约两小时,接打电话仅12分钟左右。上网最多英国移动企业O2公司调查2000名智能手机用户的手机使用情况。结果显示,手机功能使用最多的是浏览网页,调查对象平均一天用手机上网24.49分钟;其次为登录“脸谱”、“推特”等社交网站,平均一天用时17.29分;游戏列常用功能第三位,一天用时14.26分钟;列第四位的是听音乐,一天15.38分钟。通话列手机常用功能第五位,一天用时12.08分钟;第六是收发电子邮件,11.06分钟。短信息一度是人们对手机上瘾的原因,不少人成为“拇指族”,如今这一功能使用频率名列第七,调查对象收发短信时间平均一天10.12分钟。之后分别是观看影视9.23分钟,看书9.18分钟,照相3.25分钟。“瑞士军刀”研究人员还发现,对诸多调查对象而言,需要设置闹钟、查看时间、照相、记事时,首先想到的是手机,而非闹钟、手表、照相机、日记本,即便是上网冲浪或看电视,也有不少人更多地使用手机,而非笔记本电脑和电视机。调查对象中,超过半数,即54%不用闹钟而用手机设置闹铃;46%不戴手表,想知道时间时看手机;39%用手机而非相机拍照;超过四分之一用手机取代笔记本电脑。一成调查对象用手机取代游戏机,6%把手机当作电视机,另有6%不再阅读纸质书刊,转而用手机看电子书。O2公司设备总监戴维约翰逊告诉英国《每日邮报》记者,智能手机功能越来越多,堪称数字“瑞士军刀”,在生活中发挥着手表、相机、书籍甚至笔记本电脑的作用。“我们看到,手机用户接打电话的数量或者用手机通话的时长没有减少,”约翰逊说,“这显示手机在人们生活的各个方面发挥的作用越来越大。”不宜沉迷约翰逊说,智能技术发展迅速,手机照相、备忘录、电子邮件、社交媒体等程序软件丰富多样,使用便捷,“难怪消费者沉迷于这些功能”。英国特许理疗协会6月公布一项在线调查结果,不少上班族在工作时间以外使用智能手机等设备两个多小时,这正是“短信脖”、“短信拇指病”等病例近年来不断增加的原因。"
888536,夜晚广告屏太耀眼影响休息,milvus.bow.v7_6,10000,0.0,"本报“夏令热线”开通以来,多次帮助市民解决夏日难题,受到好评。如果你在这个炎热的夏季有什么困难,或者有什么烦心事,都可以拨打扬州时报“夏令热线87863119”,时报将继续解决你的热天烦心事,为你度夏送上一份清凉。时报讯(记者 陈高飞 文/图)"
1001562,智跑-智远军团,milvus.bow.v7_6,10000,0.0,"俱乐部网址:http://saa.auto.sohu.com/sportager俱乐部宣言:智远军团:智者远行,智者无惧,远征不止"
1009584,【技术帖大赛】维修保养三年6万公里马六保养详细记录,milvus.bow.v7_6,10000,0.0,"买这台马六是在2009年的7月份。也是去坝上玩,当时开得富康提速不给力。车队内有辆红马六,沙人说这车现在很便宜。于是动了心思。最终于8月初将大红马提回家里。也正是这台车,又给我迎来了一片新的天地和结识了一批新的朋友。如今,三年了,马六己经6万公里。最后的一次保养,我决定不去4S店,而是选择了一汽服务站。一汽服务站的朱总,大阳,李姐,一直对我们车友会的发展大力支持。他们服务站也是开展为一汽车友服务的时间不长,一切也是摸索中。同时,我还需要把来年的保单出了,车险也是到月底。24日9:30分,我开车到了位于丽泽桥西北角的服务站。很好找,不能走主路"
956567,锗价阶段性反弹 需求仍清淡,milvus.bow.v7_6,10000,0.0,"在低迷的经济形势下,无论基本金属还是小金属价格都在持续下跌。但近期小金属锗的价格却出现显著的逆势反弹,涨幅达20%。但是多位业内人士表示,由于成交持续疲弱,锗的趋势性机会尚未到来。甚至有观点认为,由于基本面无法支持,大涨背后隐藏危机。锗价逆市反弹根据百川资讯报价,锗锭价格从5月初的7300元/千克开始缓慢上升,6月中旬开始跳涨,并持续攀升,目前报价在8800元/千克上下,累计涨幅20%。这在一片哀鸣的金属市场中显得尤为出挑。因为目前不管是与宏观经济走势密切相关的基本金属,还是其他具有“战略”、“稀缺”意义的小金属,都同样面临需求疲弱和淡季到来造成的价格下跌。目前国内锗市场最主要的应用领域是红外光学,民用领域主要涉及安防和太阳能,但该领域对成本较敏感,尚在初步发展阶段。由于交投对象一向较为稳定,锗价的上涨引发业内关注。多位业内人士对记者表示,价格上涨与目前上游主动拉涨关联较大。但下游需求依然清淡,在没有成交量支撑的情况下,趋势性机会并未到来。“上游一直在提高报价,称近期原料供应紧张。如驰宏锌锗近期对贸易商宣称其锗产品将多数自用,很少放货。”上海有色网相关分析师告诉记者,从供应情况看,近期锗锭的供货量的确在减少。还有一个重要原因在于,6月7日云南锗业公告称,公司及全资子公司云南东昌金属加工有限公司(东昌金属)与汉能控股集团有限公司(汉能集团)签订了《锗产品供应合同》,由东昌金属向汉能集团供应共计375吨二氧化锗产品。供货期限自2012年至2018年,前两年年供货量分别为25吨、50吨,其后每年60吨。据测算,这一供货量相当于2011年全球锗产量的两倍有余,将迅速挑战云南锗业的产能瓶颈。就在云南锗业公布该消息的第二周,锗锭价格开始跳涨,从7400元/吨涨至7950元/吨,其后连续攀升。需求持续低迷"
